sale_id,date,year,month,quarter,drug_name,drug_class,region,channel,rep_name,manager,units_sold,unit_price,revenue,target_revenue
TXN-04260,2023-04-16,2023,4,Q2,Ciprofloxacin,Anti-infective,North,Pharmacy,Ravi Kumar,Amit Srivastava,238.0,280.26,66701.88,63148.98
TXN-04261,2021-07-12,2021,7,Q3,Sertraline,CNS,East,Pharmacy,Pooja Bose,Subrata Chatterjee,60.0,376.34,22580.4,24012.1
TXN-04262,2020-09-01,2020,9,Q3,Ciprofloxacin,Anti-infective,South,Hospital,Karthik Raj,Lakshmi Iyer,65.0,183.94,11956.1,13139.88
TXN-04263,2023-05-16,2023,5,Q2,Aspirin,Cardiovascular,South,Hospital,Meena Pillai,Lakshmi Iyer,107.0,63.69,6814.83,7377.75
TXN-04264,2022-08-11,2022,8,Q3,Metformin,Diabetes,West,Pharmacy,Kavita Desai,Rajesh Mehta,57.0,295.69,16854.33,20587.68
TXN-04265,2023-02-27,2023,2,Q1,Amlodipine,Cardiovascular,West,Hospital,Nikhil Joshi,Rajesh Mehta,267.0,135.51,36181.17,31675.87
TXN-04266,2023-01-31,2023,1,Q1,Omeprazole,Gastrointestinal,South,Hospital,Karthik Raj,Lakshmi Iyer,93.0,124.34,11563.62,11776.01
TXN-04267,2021-03-31,2021,3,Q1,Atorvastatin,Cardiovascular,South,Pharmacy,Meena Pillai,Lakshmi Iyer,136.0,213.34,29014.24,30640.02
TXN-04268,2020-11-07,2020,11,Q4,Atorvastatin,Cardiovascular,East,Hospital,Pooja Bose,Subrata Chatterjee,53.0,250.48,13275.44,15545.23
TXN-04269,2020-08-08,2020,8,Q3,Aspirin,Cardiovascular,East,Pharmacy,Debashish Roy,Subrata Chatterjee,87.0,66.6,5794.2,6370.35
TXN-04270,2024-08-31,2024,8,Q3,Metformin,Diabetes,South,Pharmacy,Suresh Nair,Lakshmi Iyer,224.0,303.06,67885.44,68857.83
TXN-04271,2020-08-18,2020,8,Q3,Atorvastatin,Cardiovascular,South,Pharmacy,Meena Pillai,Lakshmi Iyer,64.0,207.98,13310.72,14910.36
TXN-04272,2022-01-29,2022,1,Q1,Ciprofloxacin,Anti-infective,North,Pharmacy,Anjali Singh,Amit Srivastava,173.0,268.7,46485.1,47336.12
TXN-04273,2024-09-17,2024,9,Q3,Aspirin,Cardiovascular,North,Hospital,Priya Sharma,Amit Srivastava,116.0,81.22,9421.52,9713.04
TXN-04274,2020-03-20,2020,3,Q1,Atorvastatin,Cardiovascular,Central,Hospital,Asha Tiwari,Anita Pandey,72.0,174.62,12572.64,12973.61
TXN-04275,2020-10-10,2020,10,Q4,Aspirin,Cardiovascular,West,Pharmacy,Vikram Shah,Rajesh Mehta,101.0,58.7,5928.7,6452.1
TXN-04276,2020-03-04,2020,3,Q1,Amlodipine,Cardiovascular,Central,Pharmacy,Asha Tiwari,Anita Pandey,64.0,117.3,7507.2,7405.07
TXN-04277,2022-04-11,2022,4,Q2,Ibuprofen,Pain & Inflammation,South,Hospital,Divya Menon,Lakshmi Iyer,58.0,73.05,4236.9,4484.49
TXN-04278,2023-02-25,2023,2,Q1,Metformin,Diabetes,North,Pharmacy,Ravi Kumar,Amit Srivastava,234.0,256.63,60051.42,58955.01
TXN-04279,2020-05-30,2020,5,Q2,Amlodipine,Cardiovascular,North,Pharmacy,Anjali Singh,Amit Srivastava,87.0,178.45,15525.15,16388.52
TXN-04280,2022-04-25,2022,4,Q2,Amlodipine,Cardiovascular,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,221.0,180.16,39815.36,39726.16
TXN-04281,2020-04-19,2020,4,Q2,Metformin,Diabetes,Central,Hospital,Nisha Yadav,Anita Pandey,73.0,205.32,14988.36,18137.06
TXN-04282,2020-08-25,2020,8,Q3,Omeprazole,Gastrointestinal,East,Pharmacy,Pooja Bose,Subrata Chatterjee,55.0,165.87,9122.85,9947.45
TXN-04283,2021-05-08,2021,5,Q2,Amlodipine,Cardiovascular,East,Pharmacy,Pooja Bose,Subrata Chatterjee,68.0,170.59,11600.12,14141.36
TXN-04284,2020-11-20,2020,11,Q4,Atorvastatin,Cardiovascular,South,Hospital,Suresh Nair,Lakshmi Iyer,109.0,192.68,21002.12,19567.6
TXN-04285,2023-05-30,2023,5,Q2,Insulin Glargine,Diabetes,North,Hospital,Anjali Singh,Amit Srivastava,165.0,1133.79,187075.35,195974.68
TXN-04286,2024-02-11,2024,2,Q1,Atorvastatin,Cardiovascular,Central,Hospital,Rohit Mishra,Anita Pandey,122.0,250.57,30569.54,34444.59
TXN-04287,2022-07-03,2022,7,Q3,Insulin Glargine,Diabetes,East,Hospital,Debashish Roy,Subrata Chatterjee,114.0,1170.51,133438.14,142803.28
TXN-04288,2024-06-26,2024,6,Q2,Metformin,Diabetes,North,Pharmacy,Priya Sharma,Amit Srivastava,254.0,216.14,54899.56,56847.1
TXN-04289,2024-08-07,2024,8,Q3,Ibuprofen,Pain & Inflammation,West,Pharmacy,Kavita Desai,Rajesh Mehta,69.0,100.32,6922.08,8016.86
TXN-04290,2022-12-06,2022,12,Q4,Ibuprofen,Pain & Inflammation,Central,Pharmacy,Asha Tiwari,Anita Pandey,185.0,112.51,20814.35,23384.32
TXN-04291,2023-05-02,2023,5,Q2,Insulin Glargine,Diabetes,North,Hospital,Rahul Verma,Amit Srivastava,98.0,1079.82,105822.36,122450.22
TXN-04292,2020-06-07,2020,6,Q2,Sertraline,CNS,West,Pharmacy,Sneha Patil,Rajesh Mehta,129.0,556.94,71845.26,71760.0
TXN-04293,2021-07-23,2021,7,Q3,Atorvastatin,Cardiovascular,South,Pharmacy,Suresh Nair,Lakshmi Iyer,161.0,161.71,26035.31,26332.57
TXN-04294,2024-08-04,2024,8,Q3,Sertraline,CNS,North,Hospital,Anjali Singh,Amit Srivastava,182.0,370.14,67365.48,69007.51
TXN-04295,2020-10-12,2020,10,Q4,Amlodipine,Cardiovascular,Central,Pharmacy,Nisha Yadav,Anita Pandey,71.0,122.07,8666.97,10180.0
TXN-04296,2023-09-03,2023,9,Q3,Omeprazole,Gastrointestinal,Central,Pharmacy,Asha Tiwari,Anita Pandey,88.0,127.56,11225.28,12682.26
TXN-04297,2021-01-25,2021,1,Q1,Aspirin,Cardiovascular,North,Pharmacy,Anjali Singh,Amit Srivastava,86.0,97.37,8373.82,8674.45
TXN-04298,2021-03-02,2021,3,Q1,Insulin Glargine,Diabetes,South,Hospital,Karthik Raj,Lakshmi Iyer,118.0,866.66,102265.88,102185.0
TXN-04299,2022-03-16,2022,3,Q1,Sertraline,CNS,South,Pharmacy,Karthik Raj,Lakshmi Iyer,119.0,545.11,64868.09,64421.13
TXN-04300,2023-03-02,2023,3,Q1,Ibuprofen,Pain & Inflammation,West,Pharmacy,Kavita Desai,Rajesh Mehta,64.0,67.15,4297.6,4880.3
TXN-04301,2020-01-31,2020,1,Q1,Metformin,Diabetes,South,Hospital,Karthik Raj,Lakshmi Iyer,96.0,275.27,26425.92,26124.41
TXN-04302,2021-08-30,2021,8,Q3,Insulin Glargine,Diabetes,South,Hospital,Meena Pillai,Lakshmi Iyer,70.0,1174.97,82247.9,82125.85
TXN-04303,2024-01-18,2024,1,Q1,Atorvastatin,Cardiovascular,East,Hospital,Pooja Bose,Subrata Chatterjee,114.0,264.92,30200.88,33043.5
TXN-04304,2022-08-06,2022,8,Q3,Ibuprofen,Pain & Inflammation,East,Hospital,Arnab Das,Subrata Chatterjee,229.0,126.01,28856.29,28262.11
TXN-04305,2020-04-08,2020,4,Q2,Aspirin,Cardiovascular,North,Hospital,Anjali Singh,Amit Srivastava,126.0,56.32,7096.32,7208.57
TXN-04306,2022-04-06,2022,4,Q2,Amlodipine,Cardiovascular,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,153.0,169.35,25910.55,25543.36
TXN-04307,2024-11-30,2024,11,Q4,Aspirin,Cardiovascular,North,Hospital,Rahul Verma,Amit Srivastava,118.0,50.67,5979.06,7184.29
TXN-04308,2023-11-09,2023,11,Q4,Ibuprofen,Pain & Inflammation,Central,Pharmacy,Nisha Yadav,Anita Pandey,57.0,88.66,5053.62,5481.14
TXN-04309,2020-01-10,2020,1,Q1,Aspirin,Cardiovascular,East,Pharmacy,Arnab Das,Subrata Chatterjee,84.0,51.18,4299.12,4177.29
TXN-04310,2023-06-09,2023,6,Q2,Sertraline,CNS,South,Hospital,Meena Pillai,Lakshmi Iyer,126.0,338.98,42711.48,44451.01
TXN-04311,2024-03-10,2024,3,Q1,Ibuprofen,Pain & Inflammation,East,Pharmacy,Debashish Roy,Subrata Chatterjee,142.0,76.88,10916.96,12125.08
TXN-04312,2021-09-09,2021,9,Q3,Omeprazole,Gastrointestinal,Central,Pharmacy,Deepak Gupta,Anita Pandey,266.0,94.7,25190.2,23086.3
TXN-04313,2022-02-12,2022,2,Q1,Ibuprofen,Pain & Inflammation,East,Hospital,Sunita Ghosh,Subrata Chatterjee,108.0,91.33,9863.64,11162.44
TXN-04314,2020-03-26,2020,3,Q1,Aspirin,Cardiovascular,North,Hospital,Rahul Verma,Amit Srivastava,84.0,60.32,5066.88,5964.66
TXN-04315,2022-05-27,2022,5,Q2,Omeprazole,Gastrointestinal,East,Hospital,Sunita Ghosh,Subrata Chatterjee,164.0,113.38,18594.32,20001.55
TXN-04316,2020-04-16,2020,4,Q2,Metformin,Diabetes,West,Pharmacy,Sneha Patil,Rajesh Mehta,173.0,248.14,42928.22,47229.95
TXN-04317,2020-02-28,2020,2,Q1,Sertraline,CNS,South,Hospital,Meena Pillai,Lakshmi Iyer,91.0,480.73,43746.43,42391.73
TXN-04318,2024-11-02,2024,11,Q4,Ciprofloxacin,Anti-infective,Central,Pharmacy,Deepak Gupta,Anita Pandey,280.0,263.64,73819.2,73017.85
TXN-04319,2024-05-24,2024,5,Q2,Omeprazole,Gastrointestinal,West,Pharmacy,Sneha Patil,Rajesh Mehta,143.0,137.15,19612.45,20896.01
TXN-04320,2022-05-01,2022,5,Q2,Aspirin,Cardiovascular,Central,Hospital,Asha Tiwari,Anita Pandey,59.0,59.48,3509.32,3552.28
TXN-04321,2023-07-19,2023,7,Q3,Amoxicillin,Anti-infective,North,Hospital,Rahul Verma,Amit Srivastava,111.0,168.35,18686.85,22888.72
TXN-04322,2020-04-04,2020,4,Q2,Atorvastatin,Cardiovascular,South,Pharmacy,Meena Pillai,Lakshmi Iyer,74.0,279.97,20717.78,21933.84
TXN-04323,2024-11-15,2024,11,Q4,Aspirin,Cardiovascular,South,Pharmacy,Meena Pillai,Lakshmi Iyer,185.0,60.24,11144.4,12081.7
TXN-04324,2021-05-14,2021,5,Q2,Omeprazole,Gastrointestinal,West,Pharmacy,Sneha Patil,Rajesh Mehta,131.0,152.23,19942.13,19273.01
TXN-04325,2022-08-03,2022,8,Q3,Ciprofloxacin,Anti-infective,East,Pharmacy,Arnab Das,Subrata Chatterjee,51.0,237.26,12100.26,10701.59
TXN-04326,2020-07-03,2020,7,Q3,Atorvastatin,Cardiovascular,North,Hospital,Anjali Singh,Amit Srivastava,65.0,277.69,18049.85,20097.05
TXN-04327,2024-07-15,2024,7,Q3,Ciprofloxacin,Anti-infective,North,Hospital,Ravi Kumar,Amit Srivastava,101.0,224.06,22630.06,19974.99
TXN-04328,2024-08-15,2024,8,Q3,Metformin,Diabetes,East,Hospital,Sunita Ghosh,Subrata Chatterjee,106.0,243.27,25786.62,26344.8
TXN-04329,2021-07-07,2021,7,Q3,Sertraline,CNS,Central,Pharmacy,Asha Tiwari,Anita Pandey,66.0,514.05,33927.3,36594.43
TXN-04330,2021-09-24,2021,9,Q3,Amoxicillin,Anti-infective,South,Pharmacy,Meena Pillai,Lakshmi Iyer,47.0,124.59,5855.73,5968.15
TXN-04331,2024-11-30,2024,11,Q4,Amoxicillin,Anti-infective,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,141.0,184.46,26008.86,26401.7
TXN-04332,2020-03-31,2020,3,Q1,Ciprofloxacin,Anti-infective,West,Pharmacy,Sneha Patil,Rajesh Mehta,160.0,294.09,47054.4,45672.38
TXN-04333,2022-09-09,2022,9,Q3,Sertraline,CNS,North,Pharmacy,Priya Sharma,Amit Srivastava,142.0,444.2,63076.4,69168.09
TXN-04334,2023-06-19,2023,6,Q2,Sertraline,CNS,East,Pharmacy,Pooja Bose,Subrata Chatterjee,127.0,366.38,46530.26,53344.09
TXN-04335,2021-06-03,2021,6,Q2,Aspirin,Cardiovascular,North,Pharmacy,Priya Sharma,Amit Srivastava,12.0,56.92,683.04,734.83
TXN-04336,2023-11-22,2023,11,Q4,Atorvastatin,Cardiovascular,West,Hospital,Nikhil Joshi,Rajesh Mehta,471.0,233.51,109983.21,110182.16
TXN-04337,2023-05-11,2023,5,Q2,Ibuprofen,Pain & Inflammation,West,Hospital,Vikram Shah,Rajesh Mehta,106.0,72.41,7675.46,8141.53
TXN-04338,2024-08-27,2024,8,Q3,Ciprofloxacin,Anti-infective,North,Pharmacy,Priya Sharma,Amit Srivastava,128.0,306.34,39211.52,38565.63
TXN-04339,2021-01-10,2021,1,Q1,Insulin Glargine,Diabetes,West,Hospital,Kavita Desai,Rajesh Mehta,89.0,1025.08,91232.12,101483.98
TXN-04340,2024-06-08,2024,6,Q2,Amoxicillin,Anti-infective,Central,Pharmacy,Rohit Mishra,Anita Pandey,115.0,188.14,21636.1,23393.48
TXN-04341,2023-08-30,2023,8,Q3,Aspirin,Cardiovascular,West,Hospital,Sneha Patil,Rajesh Mehta,148.0,61.11,9044.28,10072.5
TXN-04342,2024-09-05,2024,9,Q3,Atorvastatin,Cardiovascular,Central,Hospital,Asha Tiwari,Anita Pandey,75.0,236.15,17711.25,17571.2
TXN-04343,2023-02-07,2023,2,Q1,Ibuprofen,Pain & Inflammation,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,342.0,68.18,23317.56,21431.06
TXN-04344,2023-11-01,2023,11,Q4,Insulin Glargine,Diabetes,Central,Pharmacy,Asha Tiwari,Anita Pandey,111.0,933.15,103579.65,103799.46
TXN-04345,2020-02-20,2020,2,Q1,Amlodipine,Cardiovascular,East,Hospital,Debashish Roy,Subrata Chatterjee,75.0,102.43,7682.25,7587.56
TXN-04346,2023-09-01,2023,9,Q3,Amoxicillin,Anti-infective,Central,Pharmacy,Rohit Mishra,Anita Pandey,194.0,165.69,32143.86,34473.84
TXN-04347,2024-07-06,2024,7,Q3,Omeprazole,Gastrointestinal,East,Pharmacy,Arnab Das,Subrata Chatterjee,124.0,134.53,16681.72,16622.16
TXN-04348,2022-07-21,2022,7,Q3,Atorvastatin,Cardiovascular,North,Hospital,Rahul Verma,Amit Srivastava,62.0,153.62,9524.44,11174.24
TXN-04349,2023-12-05,2023,12,Q4,Amlodipine,Cardiovascular,North,Pharmacy,Anjali Singh,Amit Srivastava,110.0,132.91,14620.1,15032.17
TXN-04350,2024-06-22,2024,6,Q2,Insulin Glargine,Diabetes,North,Pharmacy,Ravi Kumar,Amit Srivastava,184.0,1106.36,203570.24,200771.48
TXN-04351,2022-05-04,2022,5,Q2,Sertraline,CNS,North,Pharmacy,Anjali Singh,Amit Srivastava,162.0,304.27,49291.74,54194.84
TXN-04352,2022-12-07,2022,12,Q4,Insulin Glargine,Diabetes,South,Hospital,Suresh Nair,Lakshmi Iyer,168.0,1022.92,171850.56,161350.95
TXN-04353,2020-02-13,2020,2,Q1,Ciprofloxacin,Anti-infective,East,Hospital,Debashish Roy,Subrata Chatterjee,85.0,279.73,23777.05,26444.62
TXN-04354,2023-12-15,2023,12,Q4,Amlodipine,Cardiovascular,South,Pharmacy,Meena Pillai,Lakshmi Iyer,126.0,109.17,13755.42,13982.39
TXN-04355,2021-09-08,2021,9,Q3,Metformin,Diabetes,South,Pharmacy,Divya Menon,Lakshmi Iyer,72.0,335.46,24153.12,28339.56
TXN-04356,2020-06-30,2020,6,Q2,Atorvastatin,Cardiovascular,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,55.0,243.3,13381.5,13318.84
TXN-04357,2024-12-08,2024,12,Q4,Aspirin,Cardiovascular,South,Pharmacy,Karthik Raj,Lakshmi Iyer,98.0,70.95,6953.1,7100.18
TXN-04358,2020-11-22,2020,11,Q4,Amlodipine,Cardiovascular,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,329.0,157.69,51880.01,50477.45
TXN-04359,2021-10-14,2021,10,Q4,Insulin Glargine,Diabetes,Central,Hospital,Nisha Yadav,Anita Pandey,107.0,1117.95,119620.65,127105.23
TXN-04360,2023-01-04,2023,1,Q1,Amlodipine,Cardiovascular,West,Hospital,Sneha Patil,Rajesh Mehta,185.0,193.75,35843.75,39679.78
TXN-04361,2022-03-29,2022,3,Q1,Aspirin,Cardiovascular,West,Pharmacy,Sneha Patil,Rajesh Mehta,157.0,66.42,10427.94,11135.55
TXN-04362,2022-07-26,2022,7,Q3,Sertraline,CNS,North,Pharmacy,Rahul Verma,Amit Srivastava,66.0,347.42,22929.72,26603.2
TXN-04363,2020-10-19,2020,10,Q4,Amoxicillin,Anti-infective,East,Hospital,Pooja Bose,Subrata Chatterjee,72.0,185.46,13353.12,14671.63
TXN-04364,2024-07-19,2024,7,Q3,Aspirin,Cardiovascular,East,Pharmacy,Arnab Das,Subrata Chatterjee,145.0,95.66,13870.7,12429.56
TXN-04365,2023-10-31,2023,10,Q4,Aspirin,Cardiovascular,West,Pharmacy,Sneha Patil,Rajesh Mehta,244.0,67.37,16438.28,17975.69
TXN-04366,2020-06-13,2020,6,Q2,Insulin Glargine,Diabetes,Central,Hospital,Rohit Mishra,Anita Pandey,112.0,969.83,108620.96,121297.51
TXN-04367,2023-10-17,2023,10,Q4,Ibuprofen,Pain & Inflammation,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,172.0,97.14,16708.08,18659.3
TXN-04368,2020-04-19,2020,4,Q2,Insulin Glargine,Diabetes,West,Hospital,Nikhil Joshi,Rajesh Mehta,194.0,915.58,177622.52,157256.1
TXN-04369,2022-08-16,2022,8,Q3,Sertraline,CNS,Central,Pharmacy,Deepak Gupta,Anita Pandey,184.0,303.99,55934.16,51094.73
TXN-04370,2021-05-03,2021,5,Q2,Aspirin,Cardiovascular,West,Hospital,Kavita Desai,Rajesh Mehta,87.0,76.21,6630.27,7216.1
TXN-04371,2022-11-16,2022,11,Q4,Omeprazole,Gastrointestinal,North,Pharmacy,Anjali Singh,Amit Srivastava,111.0,153.22,17007.42,16677.78
TXN-04372,2024-03-13,2024,3,Q1,Omeprazole,Gastrointestinal,South,Hospital,Divya Menon,Lakshmi Iyer,74.0,173.38,12830.12,13706.44
TXN-04373,2021-09-02,2021,9,Q3,Ciprofloxacin,Anti-infective,Central,Pharmacy,Asha Tiwari,Anita Pandey,111.0,300.61,33367.71,37313.15
TXN-04374,2024-12-26,2024,12,Q4,Ciprofloxacin,Anti-infective,East,Pharmacy,Arnab Das,Subrata Chatterjee,296.0,260.19,77016.24,70831.53
TXN-04375,2023-09-08,2023,9,Q3,Amlodipine,Cardiovascular,South,Hospital,Meena Pillai,Lakshmi Iyer,49.0,162.71,7972.79,7762.56
TXN-04376,2023-03-19,2023,3,Q1,Amlodipine,Cardiovascular,West,Hospital,Vikram Shah,Rajesh Mehta,106.0,103.11,10929.66,11715.75
TXN-04377,2020-01-31,2020,1,Q1,Ibuprofen,Pain & Inflammation,West,Hospital,Kavita Desai,Rajesh Mehta,76.0,69.17,5256.92,6523.42
TXN-04378,2020-03-16,2020,3,Q1,Amoxicillin,Anti-infective,Central,Hospital,Nisha Yadav,Anita Pandey,44.0,170.41,7498.04,9175.85
TXN-04379,2024-06-06,2024,6,Q2,Aspirin,Cardiovascular,South,Pharmacy,Meena Pillai,Lakshmi Iyer,153.0,55.98,8564.94,8665.73
TXN-04380,2020-03-15,2020,3,Q1,Ciprofloxacin,Anti-infective,Central,Hospital,Rohit Mishra,Anita Pandey,82.0,253.72,20805.04,21603.37
TXN-04381,2024-02-11,2024,2,Q1,Sertraline,CNS,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,193.0,345.8,66739.4,59313.16
TXN-04382,2020-07-25,2020,7,Q3,Amoxicillin,Anti-infective,East,Pharmacy,Debashish Roy,Subrata Chatterjee,66.0,164.01,10824.66,11975.65
TXN-04383,2022-01-04,2022,1,Q1,Atorvastatin,Cardiovascular,South,Hospital,Suresh Nair,Lakshmi Iyer,185.0,189.96,35142.6,31909.03
TXN-04384,2024-04-14,2024,4,Q2,Ibuprofen,Pain & Inflammation,East,Hospital,Pooja Bose,Subrata Chatterjee,108.0,129.62,13998.96,17130.24
TXN-04385,2023-05-05,2023,5,Q2,Metformin,Diabetes,South,Pharmacy,Meena Pillai,Lakshmi Iyer,185.0,315.65,58395.25,65087.83
TXN-04386,2024-09-11,2024,9,Q3,Ibuprofen,Pain & Inflammation,East,Pharmacy,Arnab Das,Subrata Chatterjee,185.0,118.69,21957.65,19808.9
TXN-04387,2020-01-16,2020,1,Q1,Atorvastatin,Cardiovascular,South,Pharmacy,Divya Menon,Lakshmi Iyer,59.0,180.35,10640.65,12325.45
TXN-04388,2024-04-05,2024,4,Q2,Aspirin,Cardiovascular,East,Pharmacy,Arnab Das,Subrata Chatterjee,232.0,77.45,17968.4,17099.56
TXN-04389,2020-10-01,2020,10,Q4,Amoxicillin,Anti-infective,East,Pharmacy,Pooja Bose,Subrata Chatterjee,67.0,202.12,13542.04,15559.89
TXN-04390,2023-05-16,2023,5,Q2,Sertraline,CNS,South,Hospital,Suresh Nair,Lakshmi Iyer,106.0,332.02,35194.12,32236.38
TXN-04391,2023-01-24,2023,1,Q1,Omeprazole,Gastrointestinal,West,Pharmacy,Vikram Shah,Rajesh Mehta,169.0,159.29,26920.01,30287.75
TXN-04392,2020-12-19,2020,12,Q4,Amoxicillin,Anti-infective,North,Hospital,Rahul Verma,Amit Srivastava,151.0,220.02,33223.02,38960.47
TXN-04393,2023-06-10,2023,6,Q2,Ibuprofen,Pain & Inflammation,North,Hospital,Ravi Kumar,Amit Srivastava,192.0,82.88,15912.96,14730.18
TXN-04394,2020-02-16,2020,2,Q1,Insulin Glargine,Diabetes,North,Pharmacy,Ravi Kumar,Amit Srivastava,203.0,982.82,199512.46,177412.1
TXN-04395,2023-11-30,2023,11,Q4,Ciprofloxacin,Anti-infective,South,Pharmacy,Divya Menon,Lakshmi Iyer,84.0,267.39,22460.76,24792.89
TXN-04396,2021-02-15,2021,2,Q1,Ciprofloxacin,Anti-infective,East,Pharmacy,Debashish Roy,Subrata Chatterjee,156.0,214.85,33516.6,37682.9
TXN-04397,2020-08-06,2020,8,Q3,Amoxicillin,Anti-infective,East,Pharmacy,Debashish Roy,Subrata Chatterjee,119.0,171.07,20357.33,22081.88
TXN-04398,2022-12-06,2022,12,Q4,Ciprofloxacin,Anti-infective,Central,Pharmacy,Rohit Mishra,Anita Pandey,183.0,345.43,63213.69,61371.28
TXN-04399,2024-12-19,2024,12,Q4,Omeprazole,Gastrointestinal,South,Pharmacy,Divya Menon,Lakshmi Iyer,71.0,127.04,9019.84,10571.06
TXN-04400,2021-01-16,2021,1,Q1,Sertraline,CNS,West,Pharmacy,Sneha Patil,Rajesh Mehta,195.0,523.07,101998.65,106936.53
TXN-04401,2024-03-31,2024,3,Q1,Amlodipine,Cardiovascular,West,Pharmacy,Sneha Patil,Rajesh Mehta,106.0,193.46,20506.76,21376.43
TXN-04402,2023-07-06,2023,7,Q3,Amlodipine,Cardiovascular,South,Hospital,Meena Pillai,Lakshmi Iyer,75.0,136.75,10256.25,10033.59
TXN-04403,2023-04-25,2023,4,Q2,Sertraline,CNS,Central,Pharmacy,Asha Tiwari,Anita Pandey,92.0,390.99,35971.08,39390.36
TXN-04404,2022-07-02,2022,7,Q3,Amoxicillin,Anti-infective,North,Hospital,Anjali Singh,Amit Srivastava,70.0,183.53,12847.1,14543.05
TXN-04405,2021-06-30,2021,6,Q2,Omeprazole,Gastrointestinal,South,Pharmacy,Suresh Nair,Lakshmi Iyer,194.0,163.34,31687.96,29300.58
TXN-04406,2024-10-19,2024,10,Q4,Metformin,Diabetes,East,Pharmacy,Pooja Bose,Subrata Chatterjee,11.0,335.7,3692.7,4320.93
TXN-04407,2022-10-12,2022,10,Q4,Atorvastatin,Cardiovascular,East,Pharmacy,Arnab Das,Subrata Chatterjee,204.0,280.96,57315.84,53202.65
TXN-04408,2020-03-03,2020,3,Q1,Atorvastatin,Cardiovascular,East,Hospital,Pooja Bose,Subrata Chatterjee,114.0,203.88,23242.32,26603.98
TXN-04409,2021-10-31,2021,10,Q4,Ibuprofen,Pain & Inflammation,South,Hospital,Meena Pillai,Lakshmi Iyer,75.0,109.67,8225.25,8583.16
TXN-04410,2021-09-08,2021,9,Q3,Amlodipine,Cardiovascular,West,Hospital,Kavita Desai,Rajesh Mehta,60.0,120.37,7222.2,8455.27
TXN-04411,2023-04-21,2023,4,Q2,Sertraline,CNS,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,145.0,401.16,58168.2,57611.05
TXN-04412,2022-02-02,2022,2,Q1,Metformin,Diabetes,Central,Pharmacy,Rohit Mishra,Anita Pandey,103.0,330.15,34005.45,37285.68
TXN-04413,2023-11-11,2023,11,Q4,Ciprofloxacin,Anti-infective,East,Hospital,Sunita Ghosh,Subrata Chatterjee,117.0,349.27,40864.59,44852.4
TXN-04414,2022-12-20,2022,12,Q4,Amoxicillin,Anti-infective,West,Pharmacy,Vikram Shah,Rajesh Mehta,97.0,218.61,21205.17,20539.81
TXN-04415,2022-06-19,2022,6,Q2,Ibuprofen,Pain & Inflammation,North,Hospital,Rahul Verma,Amit Srivastava,94.0,68.34,6423.96,7119.19
TXN-04416,2020-01-08,2020,1,Q1,Ciprofloxacin,Anti-infective,West,Pharmacy,Kavita Desai,Rajesh Mehta,93.0,256.79,23881.47,26373.1
TXN-04417,2023-12-19,2023,12,Q4,Insulin Glargine,Diabetes,North,Pharmacy,Ravi Kumar,Amit Srivastava,212.0,924.4,195972.8,175740.15
TXN-04418,2020-04-27,2020,4,Q2,Insulin Glargine,Diabetes,East,Hospital,Debashish Roy,Subrata Chatterjee,63.0,1062.95,66965.85,65323.28
TXN-04419,2023-10-14,2023,10,Q4,Sertraline,CNS,South,Pharmacy,Suresh Nair,Lakshmi Iyer,212.0,379.09,80367.08,71970.25
TXN-04420,2022-08-10,2022,8,Q3,Aspirin,Cardiovascular,North,Hospital,Priya Sharma,Amit Srivastava,148.0,77.65,11492.2,11631.3
TXN-04421,2022-08-25,2022,8,Q3,Omeprazole,Gastrointestinal,South,Pharmacy,Suresh Nair,Lakshmi Iyer,210.0,154.07,32354.7,28335.94
TXN-04422,2021-04-25,2021,4,Q2,Insulin Glargine,Diabetes,South,Hospital,Suresh Nair,Lakshmi Iyer,173.0,913.35,158009.55,159071.84
TXN-04423,2023-04-07,2023,4,Q2,Sertraline,CNS,Central,Hospital,Rohit Mishra,Anita Pandey,62.0,378.67,23477.54,25606.1
TXN-04424,2022-09-02,2022,9,Q3,Atorvastatin,Cardiovascular,West,Pharmacy,Vikram Shah,Rajesh Mehta,133.0,196.5,26134.5,25313.07
TXN-04425,2024-04-20,2024,4,Q2,Ciprofloxacin,Anti-infective,West,Hospital,Kavita Desai,Rajesh Mehta,55.0,332.7,18298.5,21872.37
TXN-04426,2023-06-08,2023,6,Q2,Amoxicillin,Anti-infective,Central,Pharmacy,Asha Tiwari,Anita Pandey,147.0,213.06,31319.82,33622.4
TXN-04427,2024-06-04,2024,6,Q2,Sertraline,CNS,Central,Hospital,Deepak Gupta,Anita Pandey,261.0,509.64,133016.04,117581.87
TXN-04428,2020-10-23,2020,10,Q4,Omeprazole,Gastrointestinal,East,Pharmacy,Arnab Das,Subrata Chatterjee,150.0,109.13,16369.5,14890.29
